Customer_ID,Recency,Frequency,MonetaryValue,Country
18141,402,2,714.1700000000001,United_Kingdom
18142,157,2,1019.52,United_Kingdom
18143,117,2,959.8,United_Kingdom
18144,8,19,4302.34,United_Kingdom
18145,13,11,5209.14,United_Kingdom
18146,141,2,124.8,United_Kingdom
18147,46,2,120.78,United_Kingdom
18149,216,6,1423.61,United_Kingdom
18150,32,3,566.58,United_Kingdom
18151,135,5,1378.99,United_Kingdom
18154,3,5,921.2,United_Kingdom
18155,75,3,361.42,United_Kingdom
18156,13,2,878.37,United_Kingdom
18157,571,1,194.95,United_Kingdom
18158,9,2,432.6,United_Kingdom
18159,301,1,530.15,United_Kingdom
18160,57,3,932.58,United_Kingdom
18161,15,6,1642.9,United_Kingdom
18163,584,1,702.84,United_Kingdom
18164,37,1,382.65,United_Kingdom
18165,177,1,302.46,United_Kingdom
18167,23,3,1314.06,United_Kingdom
18168,176,16,3374.98,United_Kingdom
18169,61,1,202.65,United_Kingdom
18170,33,9,2466.55,United_Kingdom
18171,59,9,1759.6100000000001,United_Kingdom
18173,87,5,2398.28,United_Kingdom
18176,358,1,422.05,United_Kingdom
18177,31,9,1695.5,United_Kingdom
18178,129,11,5401.150000000001,United_Kingdom
18179,9,8,2436.85,United_Kingdom
18180,5,6,1656.9,United_Kingdom
18181,24,5,972.65,United_Kingdom
18182,463,1,291.13,United_Kingdom
18183,227,2,554.27,United_Kingdom
18184,15,1,49.8,United_Kingdom
18185,249,1,304.25,United_Kingdom
18188,15,6,3180.79,United_Kingdom
18189,78,3,1335.33,United_Kingdom
18190,192,5,544.1700000000001,United_Kingdom
18191,262,2,509.0,United_Kingdom
18192,72,1,882.37,United_Kingdom
18193,165,3,1179.8700000000001,United_Kingdom
18194,82,6,3301.34,United_Kingdom
18195,387,1,45.96,United_Kingdom
18196,95,4,1352.05,United_Kingdom
18197,576,1,212.4,United_Kingdom
18198,4,17,5390.16,United_Kingdom
18200,106,1,143.16,United_Kingdom
18202,200,3,1396.99,United_Kingdom
18203,157,4,482.82,United_Kingdom
18204,71,3,1878.75,United_Kingdom
18205,36,2,497.46,United_Kingdom
18206,553,1,304.46,United_Kingdom
18207,499,1,471.31,United_Kingdom
18208,566,1,360.08,United_Kingdom
18209,29,1,86.55000000000001,United_Kingdom
18210,2,7,2722.83,United_Kingdom
18211,26,5,600.07,United_Kingdom
18212,326,2,429.74,United_Kingdom
18213,237,1,183.58,United_Kingdom
18214,531,4,1539.59,United_Kingdom
18215,89,5,1974.91,United_Kingdom
18216,31,1,413.65,United_Kingdom
18217,29,4,906.19,United_Kingdom
18218,211,4,924.86,United_Kingdom
18219,3,17,3359.25,United_Kingdom
18220,227,6,1621.6,United_Kingdom
18221,22,6,1219.48,United_Kingdom
18222,93,1,407.6,United_Kingdom
18224,264,1,129.55,United_Kingdom
18227,218,2,388.75,United_Kingdom
18228,57,2,764.54,United_Kingdom
18230,9,9,3622.9,United_Kingdom
18232,82,4,573.1700000000001,United_Kingdom
18233,326,1,440.0,United_Kingdom
18234,552,1,177.1,United_Kingdom
18235,72,3,1755.28,United_Kingdom
18236,30,12,1666.3500000000001,United_Kingdom
18237,3,5,987.1,United_Kingdom
18238,515,1,270.92,United_Kingdom
18239,219,6,1922.78,United_Kingdom
18240,46,1,89.88000000000001,United_Kingdom
18242,72,8,3401.86,United_Kingdom
18243,414,1,473.03000000000003,United_Kingdom
18244,431,2,527.84,United_Kingdom
18245,7,20,5655.2300000000005,United_Kingdom
18246,24,3,758.8199999999999,United_Kingdom
18247,415,3,839.73,United_Kingdom
18248,123,2,765.44,United_Kingdom
18249,17,1,95.34,United_Kingdom
18250,310,1,339.07,United_Kingdom
18252,51,7,1042.66,United_Kingdom
18254,581,1,162.9,United_Kingdom
18255,89,2,263.43,United_Kingdom
18256,388,1,110.69999999999999,United_Kingdom
18257,39,12,4274.8,United_Kingdom
18258,464,6,1861.3700000000001,United_Kingdom
18259,25,7,4070.7000000000003,United_Kingdom
18261,43,2,324.24,United_Kingdom
18262,140,3,558.44,United_Kingdom
18263,26,3,1001.92,United_Kingdom
18264,499,1,587.65,United_Kingdom
18265,72,2,771.21,United_Kingdom
18266,434,1,235.5,United_Kingdom
18268,591,5,584.19,United_Kingdom
18269,366,1,337.20000000000005,United_Kingdom
18270,38,3,406.3,United_Kingdom
18271,610,2,668.25,United_Kingdom
18272,3,9,4228.12,United_Kingdom
18274,30,1,160.92,United_Kingdom
18275,578,2,507.0,United_Kingdom
18276,44,6,1585.12,United_Kingdom
18277,58,5,902.1700000000001,United_Kingdom
18278,74,2,384.20000000000005,United_Kingdom
18279,519,1,96.34,United_Kingdom
18280,278,2,488.15000000000003,United_Kingdom
18281,181,2,178.64,United_Kingdom
18282,8,2,178.05,United_Kingdom
18284,432,1,391.28,United_Kingdom
18286,477,2,948.3000000000001,United_Kingdom
18287,43,7,2763.85,United_Kingdom
